"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","15.2","Rana","1","25","0:22.3","0:48.0","1:29","1:29","29","134","147","7","--","--"
"","","Riposo","0","0","0:19.5","42:03","0","0","0","149","153","0","0","4"
"","16","Misto","2","50","0:46.9","42:50","1:34","1:17","30","140","152","13","7","7"
"","16.1","Stile libero","1","25","0:27.6","0:27.6","1:50","1:50","36","137","144","8","--","--"
"","16.2","Rana","1","25","0:19.3","0:46.9","1:17","1:17","24","145","152","5","--","--"
"","","Riposo","0","0","0:24.6","43:14","0","0","0","154","157","0","0","5"
"","17","Rana","2","50","0:46.1","44:00","1:32","1:19","32","149","157","17","9","9"
"","17.1","Rana","1","25","0:26.3","0:26.3","1:45","1:45","36","146","153","10","--","--"
"","17.2","Rana","1","25","0:19.8","0:46.1","1:19","1:19","27","152","156","7","--","--"
"","","Riposo","0","0","0:21.0","44:21","0","0","0","155","157","0","0","4"
"","18","Misto","2","50","0:46.5","45:08","1:33","1:30","32","151","158","17","9","9"
"","18.1","Stile libero","1","25","0:23.9","0:23.9","1:36","1:36","33","148","153","9","--","--"
"","18.2","Rana","1","25","0:22.6","0:46.5","1:30","1:30","31","153","156","8","--","--"
"","","Riposo","0","0","1:08.9","46:17","0","0","0","142","161","0","0","11"
"","19","Misto","2","50","1:03.6","47:20","2:07","1:38","44","136","149","25","13","8"
"","19.1","Farfalla","1","25","0:24.4","0:24.4","1:38","1:38","35","127","134","11","--","--"
"","19.2","Dorso","1","25","0:39.2","1:03.6","2:37","2:37","53","142","149","14","--","--"
"","","Riposo","0","0","0:24.1","47:44","0","0","0","135","148","0","0","3"
"","20","Misto","2","50","1:03.4","48:48","2:07","1:41","45","123","144","26","13","5"
"","20.1","Stile libero","1","25","0:25.1","0:25.1","1:41","1:41","37","117","122","12","--","--"
"","20.2","Dorso","1","25","0:38.3","1:03.4","2:33","2:33","52","127","141","14","--","--"
"","","Riposo","0","0","0:29.6","49:17","0","0","0","133","147","0","0","4"
"","21","Misto","2","50","1:00.2","50:18","2:00","1:44","42","132","140","24","12","6"
"","21.1","Stile libero","1","25","0:26.1","0:26.1","1:44","1:44","37","125","133","11","--","--"
"","21.2","Dorso","1","25","0:34.1","1:00.2","2:16","2:16","47","137","140","13","--","--"
"","","Riposo","0","0","0:46.6","51:04","0","0","0","131","153","0","0","5"
"","22","Misto","2","50","1:02.2","52:07","2:05","1:37","44","135","147","25","13","8"
"","22.1","Stile libero","1","25","0:24.2","0:24.2","1:37","1:37","35","123","136","11","--","--"
"","22.2","Dorso","1","25","0:38.0","1:02.2","2:32","2:32","52","142","147","14","--","--"
"","","Riposo","0","0","0:13.1","52:20","0","0","0","147","148","0","0","2"
"","23","Misto","7","175","4:16.2","56:36","2:26","0:59","48","142","162","82","12","39"
"","23.1","Stile libero","1","25","0:32.3","0:32.3","2:09","2:09","44","146","158","12","--","--"
"","23.2","Stile libero","1","25","0:30.4","1:02.7","2:02","2:02","40","158","161","10","--","--"
"","23.3","Rana","1","25","0:40.3","1:42.9","2:41","2:41","59","146","161","19","--","--"
"","23.4","Dorso","1","25","0:33.9","2:16.9","2:16","2:16","47","130","145","13","--","--"
"","23.5","Rana","1","25","0:14.7","2:31.6","0:59","0:59","19","116","122","4","--","--"
"","23.6","Dorso","1","25","0:31","3:02.6","2:04","2:04","42","138","144","11","--","--"
"","23.7","Stile libero","1","25","1:13.7","4:16.2","4:55","4:55","87","144","149","13","--","--"
"","Riepilogo","--","76","1,900","56:36","56:36","2:08","0:59","43","136","162","854","11","507"
