"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","","Riposo","0","0","0:28.9","48:20","0","0","0","153","157","0","0","6"
"","15","Stile libero","2","50","0:49.1","49:10","1:38","1:26","35","147","155","20","10","9"
"","15.1","Stile libero","1","25","0:27.6","0:27.6","1:50","1:50","39","142","150","11","--","--"
"","15.2","Stile libero","1","25","0:21.5","0:49.1","1:26","1:26","31","153","155","9","--","--"
"","","Riposo","0","0","0:26.4","49:36","0","0","0","153","155","0","0","5"
"","16","Stile libero","2","50","0:47.6","50:24","1:35","1:24","33","135","146","19","10","6"
"","16.1","Stile libero","1","25","0:26.7","0:26.7","1:47","1:47","37","139","145","10","--","--"
"","16.2","Stile libero","1","25","0:20.9","0:47.6","1:24","1:24","30","130","140","9","--","--"
"","","Riposo","0","0","1:41.0","52:05","0","0","0","132","156","0","0","11"
"","17","Stile libero","1","25","0:22.7","52:27","1:31","1:31","31","118","120","8","8","1"
"","17.1","Stile libero","1","25","0:22.7","0:22.7","1:31","1:31","31","118","120","8","--","--"
"","","Riposo","0","0","0:35.0","53:02","0","0","0","135","147","0","0","4"
"","18","Stile libero","1","25","0:23.2","53:25","1:33","1:33","32","125","132","9","9","2"
"","18.1","Stile libero","1","25","0:23.2","0:23.2","1:33","1:33","32","124","130","9","--","--"
"","","Riposo","0","0","0:35.5","54:01","0","0","0","141","153","0","0","5"
"","19","Stile libero","1","25","0:22.7","54:24","1:31","1:31","30","129","131","7","7","2"
"","19.1","Stile libero","1","25","0:22.7","0:22.7","1:31","1:31","30","129","131","7","--","--"
"","","Riposo","0","0","0:35.1","54:59","0","0","0","133","147","0","0","4"
"","20","Stile libero","1","25","0:23.8","55:22","1:35","1:35","32","133","147","8","8","2"
"","20.1","Stile libero","1","25","0:23.8","0:23.8","1:35","1:35","32","132","144","8","--","--"
"","","Riposo","0","0","0:54.9","56:17","0","0","0","139","151","0","0","7"
"","21","Misto","7","175","6:20.5","1:02:38","2:55","2:14","59","130","156","104","15","41"
"","21.1","Dorso","1","25","0:33.5","0:33.5","2:14","2:14","45","148","156","11","--","--"
"","21.2","Stile libero","1","25","0:39.1","1:12.6","2:36","2:36","53","126","136","14","--","--"
"","21.3","Rana","1","25","0:39.3","1:51.9","2:37","2:37","50","127","136","11","--","--"
"","21.4","Rana","1","25","0:43.3","2:35.2","2:53","2:53","59","128","133","16","--","--"
"","21.5","Rana","1","25","0:46.4","3:21.6","3:06","3:06","64","126","134","18","--","--"
"","21.6","Rana","1","25","0:48.5","4:10.1","3:14","3:14","67","125","129","18","--","--"
"","21.7","Dorso","1","25","0:56.7","5:06.8","3:47","3:47","73","133","137","16","--","--"
"","21.8","--","1","--","1:13.7","6:20.5","--","--","--","130","142","--","--","--"
"","22","Dorso","2","50","1:29.9","1:04:08","2:23","1:49","50","143","156","28","14","15"
"","22.1","Dorso","1","25","0:44.4","0:44.4","2:58","2:58","60","135","141","16","--","--"
"","22.2","Dorso","1","25","0:27.3","1:11.7","1:49","1:49","39","148","155","12","--","--"
"","22.3","--","1","--","0:18.2","1:29.9","--","--","--","153","156","--","--","--"
"","Riepilogo","--","76","1,900","1:04:08","1:04:08","2:11","1:22","45","135","159","899","12","566"
