"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","13.3","Dorso","1","25","0:38.8","1:58","2:35","2:35","49","136","145","10","--","--"
"","13.4","Rana","1","25","0:43.5","2:41.5","2:54","2:54","59","132","145","15","--","--"
"","13.5","Rana","1","25","0:46.8","3:28.3","3:07","3:07","61","146","151","14","--","--"
"","13.6","Stile libero","1","25","0:30.1","3:58.4","2:00","2:00","40","129","137","10","--","--"
"","13.7","Stile libero","1","25","0:29.6","4:27.9","1:58","1:58","39","131","137","9","--","--"
"","13.8","Stile libero","1","25","0:31","4:58.9","2:04","2:04","41","128","133","10","--","--"
"","13.9","Stile libero","1","25","0:39.3","5:38.2","2:37","2:37","50","118","129","11","--","--"
"","13.10","Stile libero","1","25","0:38.2","6:16.4","2:33","2:33","50","131","136","12","--","--"
"","13.11","--","1","--","2:08.6","8:25.0","--","--","--","124","141","--","--","--"
"","Riepilogo","--","73","1,825","54:50","54:50","2:06","1:00","42","133","168","773","11","476"
