"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","4","Rana","2","50","0:48.6","15:46","1:37","1:23","31","130","145","14","7","6"
"","4.1","Rana","1","25","0:27.8","0:27.8","1:51","1:51","36","122","134","8","--","--"
"","4.2","Rana","1","25","0:20.8","0:48.6","1:23","1:23","27","138","144","6","--","--"
"","","Riposo","0","0","0:18.9","16:04","0","0","0","143","149","0","0","4"
"","5","Rana","2","50","0:47.8","16:52","1:36","1:09","30","141","155","13","7","8"
"","5.1","Rana","1","25","0:30.6","0:30.6","2:02","2:02","39","138","146","8","--","--"
"","5.2","Rana","1","25","0:17.2","0:47.8","1:09","1:09","22","146","155","5","--","--"
"","","Riposo","0","0","0:21.0","17:13","0","0","0","153","155","0","0","5"
"","6","Misto","2","50","0:49.0","18:02","1:38","1:25","31","147","154","14","7","10"
"","6.1","Rana","1","25","0:27.8","0:27.8","1:51","1:51","36","143","151","8","--","--"
"","6.2","Stile libero","1","25","0:21.2","0:49.0","1:25","1:25","27","151","154","6","--","--"
"","","Riposo","0","0","0:20.4","18:23","0","0","0","153","155","0","0","5"
"","7","Misto","2","50","0:51.5","19:14","1:43","1:11","32","145","152","13","7","10"
"","7.1","Rana","1","25","0:33.7","0:33.7","2:15","2:15","42","143","149","8","--","--"
"","7.2","Stile libero","1","25","0:17.8","0:51.5","1:11","1:11","23","149","152","5","--","--"
"","","Riposo","0","0","1:55.2","21:09","0","0","0","125","154","0","0","13"
"","8","Misto","40","1,000","20:55","42:04","2:05","0:41","43","146","163","460","12","225"
"","8.1","Stile libero","1","25","0:26.3","0:26.3","1:45","1:45","35","121","135","9","--","--"
"","8.2","Stile libero","1","25","0:27.1","0:53.3","1:48","1:48","37","148","160","10","--","--"
"","8.3","Stile libero","1","25","0:24.6","1:17.9","1:39","1:39","34","162","163","9","--","--"
"","8.4","Dorso","1","25","0:44.3","2:02.2","2:57","2:57","60","155","158","16","--","--"
"","8.5","Rana","1","25","0:34.1","2:36.3","2:16","2:16","46","143","153","12","--","--"
"","8.6","Rana","1","25","0:14.4","2:50.7","0:58","0:58","18","142","145","4","--","--"
"","8.7","Dorso","1","25","0:28.6","3:19.3","1:55","1:55","39","140","145","10","--","--"
"","8.8","Stile libero","1","25","0:30.4","3:49.7","2:02","2:02","39","144","148","9","--","--"
"","8.9","Stile libero","1","25","0:29.1","4:18.7","1:56","1:56","40","147","150","11","--","--"
"","8.10","Stile libero","1","25","0:26.5","4:45.2","1:46","1:46","37","139","142","10","--","--"
"","8.11","Dorso","1","25","0:44.6","5:29.9","2:59","2:59","61","149","154","16","--","--"
"","8.12","Dorso","1","25","0:38.4","6:08.3","2:34","2:34","51","140","146","13","--","--"
"","8.13","Dorso","1","25","0:43.8","6:52.1","2:55","2:55","59","135","140","15","--","--"
"","8.14","Stile libero","1","25","0:31.8","7:23.9","2:07","2:07","44","140","146","12","--","--"
"","8.15","Stile libero","1","25","0:26.3","7:50.2","1:45","1:45","36","144","146","10","--","--"
"","8.16","Stile libero","1","25","0:29.1","8:19.3","1:57","1:57","40","140","142","11","--","--"
"","8.17","Dorso","1","25","0:45.8","9:05.1","3:03","3:03","62","148","152","16","--","--"
"","8.18","Dorso","1","25","0:12.3","9:17.3","0:49","0:49","16","141","146","4","--","--"
"","8.19","Dorso","1","25","0:23.8","9:41.1","1:35","1:35","33","136","140","9","--","--"
"","8.20","Dorso","1","25","0:45.8","10:27","3:03","3:03","62","142","143","16","--","--"
"","8.21","Stile libero","1","25","0:28.8","10:56","1:55","1:55","40","146","149","11","--","--"
"","8.22","Stile libero","1","25","0:26.9","11:23","1:48","1:48","38","149","153","11","--","--"
"","8.23","Stile libero","1","25","0:27.3","11:50","1:49","1:49","38","155","157","11","--","--"
"","8.24","Dorso","1","25","0:40.8","12:31","2:43","2:43","57","152","157","16","--","--"
"","8.25","Dorso","1","25","0:10.2","12:41","0:41","0:41","14","152","154","4","--","--"
"","8.26","Dorso","1","25","0:27.5","13:08","1:50","1:50","37","146","147","9","--","--"
"","8.27","Dorso","1","25","0:45.9","13:54","3:03","3:03","63","146","148","17","--","--"
"","8.28","Stile libero","1","25","0:29.6","14:24","1:58","1:58","41","145","148","11","--","--"
"","8.29","Stile libero","1","25","0:27.5","14:51","1:50","1:50","39","151","153","11","--","--"
"","8.30","Stile libero","1","25","0:31.8","15:23","2:07","2:07","43","153","156","11","--","--"
"","8.31","Dorso","1","25","0:39.1","16:02","2:36","2:36","55","155","158","16","--","--"
"","8.32","Dorso","1","25","0:36.8","16:39","2:27","2:27","51","144","150","14","--","--"
"","8.33","Dorso","1","25","0:45.2","17:24","3:01","3:01","62","146","148","17","--","--"
"","8.34","Stile libero","1","25","0:29.9","17:54","1:59","1:59","40","145","149","10","--","--"
"","8.35","Stile libero","1","25","0:27.4","18:21","1:50","1:50","39","151","156","12","--","--"
"","8.36","Stile libero","1","25","0:31.6","18:53","2:06","2:06","43","157","158","11","--","--"
"","8.37","Dorso","1","25","0:41.6","19:35","2:46","2:46","59","154","157","17","--","--"
"","8.38","Dorso","1","25","0:13.8","19:48","0:55","0:55","18","144","151","4","--","--"
"","8.39","Dorso","1","25","0:25.8","20:14","1:43","1:43","36","140","143","10","--","--"
"","8.40","Dorso","1","25","0:40.7","20:55","2:43","2:43","56","142","145","15","--","--"
"","","Riposo","0","0","0:01.0","42:05","0","0","0","143","143","0","0","0"
"","","Riposo","0","0","1:41.8","43:47","0","0","0","116","142","0","0","6"
"","9","Farfalla","1","25","0:21.1","44:08","1:25","1:25","29","114","125","8","8","1"
"","9.1","Farfalla","1","25","0:21.1","0:21.1","1:25","1:25","29","114","124","8","--","--"
"","","Riposo","0","0","0:38.3","44:47","0","0","0","132","146","0","0","4"
"","10","Stile libero","1","25","0:23.0","45:10","1:32","1:32","31","123","135","8","8","1"
"","10.1","Stile libero","1","25","0:23.0","0:23.0","1:32","1:32","31","122","129","8","--","--"
"","","Riposo","0","0","0:35.9","45:45","0","0","0","135","146","0","0","5"
"","11","Stile libero","1","25","0:22.5","46:08","1:30","1:30","31","125","136","9","9","2"
"","11.1","Stile libero","1","25","0:22.5","0:22.5","1:30","1:30","31","124","133","9","--","--"
"","","Riposo","0","0","0:36.3","46:44","0","0","0","137","146","0","0","5"
"","12","Stile libero","1","25","0:23.9","47:08","1:36","1:36","35","128","138","11","11","2"
"","12.1","Stile libero","1","25","0:23.9","0:23.9","1:36","1:36","35","128","136","11","--","--"
"","","Riposo","0","0","0:19.0","47:27","0","0","0","142","144","0","0","3"
"","13","Misto","10","250","6:51.5","54:19","2:44","1:33","53","126","141","123","12","33"
"","13.1","Stile libero","1","25","0:46.8","0:46.8","3:07","3:07","62","131","139","15","--","--"
"","13.2","Stile libero","1","25","0:31.1","1:17.9","2:05","2:05","41","130","132","10","--","--"
"","13.3","Rana","1","25","0:32","1:49.9","2:08","2:08","42","119","128","10","--","--"
"","13.4","Rana","1","25","0:37.1","2:27.1","2:29","2:29","49","120","127","12","--","--"
"","13.5","Stile libero","1","25","0:33.4","3:00.5","2:14","2:14","44","129","131","11","--","--"
"","13.6","Stile libero","1","25","0:23.3","3:23.8","1:33","1:33","31","131","133","8","--","--"
"","13.7","Rana","1","25","0:43.4","4:07.2","2:54","2:54","55","129","133","12","--","--"
"","13.8","Stile libero","1","25","0:44.3","4:51.4","2:57","2:57","58","113","118","14","--","--"
"","13.9","Rana","1","25","0:41.3","5:32.7","2:45","2:45","60","123","130","19","--","--"
"","13.10","Stile libero","1","25","1:18.8","6:51.5","5:15","5:15","91","133","141","12","--","--"
"","Riepilogo","--","84","2,100","54:19","54:19","2:10","0:41","44","138","163","969","12","507"
