"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","9.2","Stile libero","1","25","0:27.3","0:56.0","1:49","1:49","37","150","154","10","--","--"
"","9.3","Stile libero","1","25","0:30.3","1:26.3","2:01","2:01","42","155","157","12","--","--"
"","","Riposo","0","0","0:26.8","31:29","0","0","0","151","158","0","0","6"
"","10","Dorso","1","25","0:36.0","32:05","2:24","2:24","49","144","154","13","13","6"
"","10.1","Dorso","1","25","0:36.0","0:36.0","2:24","2:24","49","143","154","13","--","--"
"","","Riposo","0","0","0:36.1","32:41","0","0","0","143","154","0","0","6"
"","11","Misto","9","225","7:01.5","39:43","2:11","1:05","43","129","155","96","11","44"
"","11.1","Rana","1","25","0:37","0:37","2:28","2:28","55","134","150","18","--","--"
"","11.2","Stile libero","1","25","0:48.1","1:25.1","3:13","3:13","61","135","151","13","--","--"
"","11.3","Dorso","1","25","0:27.6","1:52.8","1:50","1:50","33","127","129","5","--","--"
"","11.4","Dorso","1","25","0:23.4","2:16.1","1:33","1:33","33","118","123","10","--","--"
"","11.5","Dorso","1","25","0:53.4","3:09.6","3:34","3:34","70","134","150","17","--","--"
"","11.6","Rana","1","25","0:28.4","3:38.0","1:54","1:54","38","148","155","10","--","--"
"","11.7","Dorso","1","25","0:16.1","3:54.1","1:05","1:05","20","129","134","4","--","--"
"","11.8","Stile libero","1","25","0:27.3","4:21.4","1:49","1:49","36","121","128","9","--","--"
"","11.9","Stile libero","1","25","0:33.8","4:55.2","2:15","2:15","44","128","135","10","--","--"
"","11.10","--","1","--","2:06.3","7:01.5","--","--","--","123","143","--","--","--"
"","","Riposo","0","0","0:06.0","39:49","0","0","0","111","112","0","0","0"
"","12","Stile libero","5","125","1:54.4","41:43","1:31","0:59","31","132","143","43","9","13"
"","12.1","Stile libero","1","25","0:28.9","0:28.9","1:56","1:56","41","116","126","12","--","--"
"","12.2","Stile libero","1","25","0:24.8","0:53.7","1:39","1:39","35","133","138","10","--","--"
"","12.3","Stile libero","1","25","0:27","1:20.7","1:48","1:48","38","139","143","11","--","--"
"","12.4","Stile libero","1","25","0:18.9","1:39.6","1:16","1:16","25","142","143","6","--","--"
"","12.5","Stile libero","1","25","0:14.8","1:54.4","0:59","0:59","19","136","143","4","--","--"
"","","Riposo","0","0","1:26.6","43:10","0","0","0","124","143","0","0","8"
"","13","Stile libero","5","125","1:59.0","45:09","1:35","0:55","33","118","127","45","9","8"
"","13.1","Stile libero","1","25","0:27.9","0:27.9","1:51","1:51","39","113","117","11","--","--"
"","13.2","Stile libero","1","25","0:16.6","0:44.4","1:06","1:06","21","114","116","4","--","--"
"","13.3","Stile libero","1","25","0:13.7","0:58.1","0:55","0:55","20","113","114","6","--","--"
"","13.4","Stile libero","1","25","0:31","1:29.1","2:04","2:04","43","122","126","12","--","--"
"","13.5","Stile libero","1","25","0:29.9","1:59.0","2:00","2:00","42","124","127","12","--","--"
"","","Riposo","0","0","1:22.5","46:31","0","0","0","127","152","0","0","8"
"","14","Misto","41","1,025","30:07","1:16:38","2:56","0:46","55","127","153","461","11","180"
"","14.1","Dorso","1","25","0:38.1","0:38.1","2:32","2:32","53","121","135","15","--","--"
"","14.2","Stile libero","1","25","0:41.6","1:19.8","2:46","2:46","54","142","147","12","--","--"
"","14.3","Stile libero","1","25","0:31.9","1:51.7","2:08","2:08","41","128","148","9","--","--"
"","14.4","Rana","1","25","0:29.6","2:21.3","1:58","1:58","39","104","108","9","--","--"
"","14.5","Dorso","1","25","1:09.9","3:31.2","4:40","4:40","89","130","140","19","--","--"
"","14.6","Dorso","1","25","0:36.3","4:07.6","2:25","2:25","47","129","135","11","--","--"
"","14.7","Rana","1","25","0:40.7","4:48.2","2:43","2:43","53","128","140","12","--","--"
"","14.8","Dorso","1","25","0:44.5","5:32.7","2:58","2:58","57","127","143","12","--","--"
"","14.9","Stile libero","1","25","1:35.5","7:08.2","6:22","6:22","129","133","148","33","--","--"
"","14.10","Rana","1","25","0:11.6","7:19.8","0:46","0:46","16","138","141","4","--","--"
"","14.11","Dorso","1","25","0:46.4","8:06.2","3:06","3:06","61","132","137","15","--","--"
"","14.12","Rana","1","25","0:40","8:46.2","2:40","2:40","51","141","147","11","--","--"
"","14.13","Rana","1","25","0:53.1","9:39.3","3:32","3:32","68","140","153","15","--","--"
"","14.14","Stile libero","1","25","0:33.2","10:12","2:13","2:13","44","131","135","11","--","--"
"","14.15","Stile libero","1","25","0:40.1","10:53","2:40","2:40","52","124","132","12","--","--"
"","14.16","Stile libero","1","25","0:34.6","11:27","2:19","2:19","46","129","135","11","--","--"
"","14.17","Rana","1","25","0:20.1","11:47","1:20","1:20","27","134","138","7","--","--"
"","14.18","Stile libero","1","25","0:30.2","12:17","2:01","2:01","39","131","140","9","--","--"
"","14.19","Rana","1","25","0:11.4","12:29","0:46","0:46","15","113","115","4","--","--"
"","14.20","Dorso","1","25","0:18.3","12:47","1:13","1:13","25","115","124","7","--","--"
"","14.21","Rana","1","25","0:51.1","13:38","3:24","3:24","64","116","128","13","--","--"
"","14.22","Stile libero","1","25","0:26","14:04","1:44","1:44","35","108","119","9","--","--"
"","14.23","Dorso","1","25","0:39.9","14:44","2:40","2:40","53","112","121","13","--","--"
"","14.24","Stile libero","1","25","0:28","15:12","1:52","1:52","36","121","125","8","--","--"
"","14.25","Stile libero","1","25","0:29.3","15:41","1:57","1:57","40","133","143","11","--","--"
"","14.26","Stile libero","1","25","0:34.8","16:16","2:19","2:19","46","137","142","11","--","--"
"","14.27","Rana","1","25","0:12.2","16:28","0:49","0:49","17","134","135","5","--","--"
"","14.28","Stile libero","1","25","0:51.3","17:20","3:25","3:25","65","133","138","14","--","--"
"","14.29","Dorso","1","25","0:33.8","17:53","2:15","2:15","46","107","112","12","--","--"
"","14.30","Rana","1","25","0:12.8","18:06","0:51","0:51","17","116","121","4","--","--"
"","14.31","Dorso","1","25","0:25.8","18:32","1:43","1:43","36","121","123","10","--","--"
"","14.32","Rana","1","25","0:24.9","18:57","1:40","1:40","34","110","119","9","--","--"
"","14.33","Rana","1","25","0:48.2","19:45","3:13","3:13","60","131","140","12","--","--"
"","14.34","Stile libero","1","25","0:29.2","20:14","1:57","1:57","40","141","144","11","--","--"
"","14.35","Dorso","1","25","0:19.4","20:34","1:18","1:18","26","137","144","7","--","--"
"","14.36","Rana","1","25","0:40.1","21:14","2:40","2:40","52","122","131","12","--","--"
"","14.37","Rana","1","25","0:44.2","21:58","2:57","2:57","56","126","139","12","--","--"
"","14.38","Rana","1","25","0:30.3","22:28","2:01","2:01","41","144","149","11","--","--"
"","14.39","Stile libero","1","25","0:31.4","22:59","2:05","2:05","41","143","152","10","--","--"
"","14.40","Rana","1","25","0:41.3","23:41","2:45","2:45","55","117","130","14","--","--"
"","14.41","Dorso","1","25","6:25.9","30:07","25:38","25:38","401","127","147","15","--","--"
"","Riepilogo","--","101","2,525","1:16:38","1:16:38","2:23","0:46","46","132","161","1,075","11","601"
