"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","3.1","Dorso","1","25","0:32.7","0:32.7","2:11","2:11","44","135","140","11","--","--"
"","3.2","Dorso","1","25","0:37.4","1:10.1","2:29","2:29","49","147","151","12","--","--"
"","3.3","Dorso","1","25","0:36.3","1:46.4","2:25","2:25","49","149","153","13","--","--"
"","3.4","Dorso","1","25","0:39.5","2:25.9","2:38","2:38","54","151","153","14","--","--"
"","","Riposo","0","0","0:45.7","11:52","0","0","0","137","151","0","0","8"
"","4","Rana","1","25","1:04.9","12:57","2:22","2:22","43","141","154","7","7","11"
"","4.1","Rana","1","25","0:35.5","0:35.5","2:22","2:22","43","132","143","7","--","--"
"","4.2","--","1","--","0:29.4","1:04.9","--","--","--","151","153","--","--","--"
"","","Riposo","0","0","0:27.2","13:24","0","0","0","151","156","0","0","6"
"","","Riposo","0","0","1:15.7","14:39","0","0","0","144","152","0","0","14"
"","","Riposo","0","0","0:29.1","15:09","0","0","0","147","154","0","0","6"
"","","Riposo","0","0","2:09.3","17:18","0","0","0","134","148","0","0","20"
"","","Riposo","0","0","0:47.5","18:05","0","0","0","115","119","0","0","4"
"","5","Misto","2","50","0:59.6","19:05","1:59","1:58","40","129","138","20","10","8"
"","5.1","Rana","1","25","0:29.4","0:29.4","1:58","1:58","39","121","135","10","--","--"
"","5.2","Stile libero","1","25","0:30.3","0:59.6","2:01","2:01","40","137","138","10","--","--"
"","","Riposo","0","0","0:15.0","19:20","0","0","0","132","134","0","0","2"
"","6","Rana","2","50","1:00.8","20:21","2:02","2:01","41","127","132","22","11","8"
"","6.1","Rana","1","25","0:30.3","0:30.3","2:01","2:01","41","124","128","11","--","--"
"","6.2","Rana","1","25","0:30.5","1:00.8","2:02","2:02","42","130","132","11","--","--"
"","","Riposo","0","0","0:26.4","20:47","0","0","0","127","132","0","0","3"
"","7","Misto","2","50","1:00.2","21:47","2:00","1:58","40","125","132","20","10","7"
"","7.1","Stile libero","1","25","0:29.5","0:29.5","1:58","1:58","39","120","127","9","--","--"
"","7.2","Rana","1","25","0:30.7","1:00.2","2:03","2:03","42","129","132","11","--","--"
"","","Riposo","0","0","0:16.3","22:04","0","0","0","131","132","0","0","2"
"","8","Rana","2","50","1:00.7","23:04","2:01","1:58","41","130","135","21","11","8"
"","8.1","Rana","1","25","0:29.6","0:29.6","1:58","1:58","40","129","131","10","--","--"
"","8.2","Rana","1","25","0:31.0","1:00.7","2:04","2:04","42","131","135","11","--","--"
"","","Riposo","0","0","1:35.4","24:40","0","0","0","119","136","0","0","9"
"","9","Stile libero","4","100","1:54.9","26:35","1:55","1:50","39","135","154","41","10","17"
"","9.1","Stile libero","1","25","0:27.6","0:27.6","1:50","1:50","37","120","134","9","--","--"
"","9.2","Stile libero","1","25","0:29.5","0:57.1","1:58","1:58","41","131","134","11","--","--"
"","9.3","Stile libero","1","25","0:28.3","1:25.4","1:53","1:53","39","140","147","11","--","--"
"","9.4","Stile libero","1","25","0:29.5","1:54.9","1:58","1:58","40","149","154","10","--","--"
"","","Riposo","0","0","0:18.0","26:53","0","0","0","145","151","0","0","3"
"","10","Stile libero","4","100","2:01.5","28:54","2:02","1:55","42","143","149","46","12","22"
"","10.1","Stile libero","1","25","0:28.6","0:28.6","1:55","1:55","39","139","141","10","--","--"
"","10.2","Stile libero","1","25","0:31.9","1:00.6","2:08","2:08","44","141","146","12","--","--"
"","10.3","Stile libero","1","25","0:30.3","1:30.9","2:01","2:01","42","146","148","12","--","--"
"","10.4","Stile libero","1","25","0:30.6","2:01.5","2:02","2:02","43","147","149","12","--","--"
"","","Riposo","0","0","0:18.8","29:13","0","0","0","143","146","0","0","3"
"","11","Stile libero","4","100","1:58.0","31:11","1:58","1:52","41","145","150","45","11","22"
"","11.1","Stile libero","1","25","0:28.1","0:28.1","1:52","1:52","39","140","144","11","--","--"
"","11.2","Stile libero","1","25","0:28.9","0:57.0","1:56","1:56","40","145","148","11","--","--"
"","11.3","Stile libero","1","25","0:30.3","1:27.2","2:01","2:01","41","148","149","11","--","--"
"","11.4","Stile libero","1","25","0:30.8","1:58.0","2:03","2:03","43","146","149","12","--","--"
"","","Riposo","0","0","0:21.4","31:32","0","0","0","145","147","0","0","4"
"","12","Stile libero","4","100","2:02.4","33:35","2:02","1:58","42","142","147","47","12","20"
"","12.1","Stile libero","1","25","0:30.4","0:30.4","2:02","2:02","41","138","140","11","--","--"
"","12.2","Stile libero","1","25","0:32.1","1:02.4","2:08","2:08","44","139","143","12","--","--"
"","12.3","Stile libero","1","25","0:29.5","1:31.9","1:58","1:58","41","144","146","11","--","--"
"","12.4","Stile libero","1","25","0:30.5","2:02.4","2:02","2:02","43","145","147","13","--","--"
"","","Riposo","0","0","0:53.0","34:28","0","0","0","135","148","0","0","8"
"","13","Stile libero","4","100","2:01.2","36:29","2:01","1:55","42","139","149","47","12","18"
"","13.1","Stile libero","1","25","0:28.9","0:28.9","1:55","1:55","41","125","138","12","--","--"
"","13.2","Stile libero","1","25","0:29.6","0:58.4","1:58","1:58","41","142","148","11","--","--"
"","13.3","Stile libero","1","25","0:31.8","1:30.2","2:07","2:07","44","144","149","12","--","--"
"","13.4","Stile libero","1","25","0:31.0","2:01.2","2:04","2:04","43","144","146","12","--","--"
"","","Riposo","0","0","0:40.6","37:10","0","0","0","139","147","0","0","6"
"","14","Misto","20","500","17:39","54:48","2:35","1:29","51","127","151","241","12","128"
"","14.1","Dorso","1","25","0:43.3","0:43.3","2:53","2:53","58","119","133","15","--","--"
"","14.2","Dorso","1","25","0:45.7","1:28.9","3:03","3:03","61","123","131","15","--","--"
"","14.3","Dorso","1","25","0:50.9","2:19.9","3:24","3:24","67","132","136","16","--","--"
"","14.4","Dorso","1","25","0:41.7","3:01.6","2:47","2:47","56","136","140","14","--","--"
"","14.5","Dorso","1","25","0:42","3:43.6","2:48","2:48","55","128","138","13","--","--"
"","14.6","Rana","1","25","0:40.1","4:23.7","2:41","2:41","51","127","140","11","--","--"
"","14.7","Rana","1","25","0:45.1","5:08.7","3:00","3:00","56","134","147","11","--","--"
"","14.8","Stile libero","1","25","0:44","5:52.7","2:56","2:56","57","131","147","13","--","--"
"","14.9","Rana","1","25","0:48","6:40.7","3:12","3:12","61","131","150","13","--","--"
"","14.10","Stile libero","1","25","0:34.8","7:15.6","2:19","2:19","46","143","151","11","--","--"
"","14.11","Rana","1","25","0:34.9","7:50.4","2:19","2:19","46","133","138","11","--","--"
"","14.12","Rana","1","25","0:50.9","8:41.3","3:24","3:24","64","131","138","13","--","--"
"","14.13","Stile libero","1","25","0:33.8","9:15.1","2:15","2:15","45","123","128","11","--","--"
"","14.14","Rana","1","25","0:48.6","10:04","3:14","3:14","65","109","111","16","--","--"
"","14.15","Stile libero","1","25","0:26.9","10:30","1:48","1:48","36","112","121","9","--","--"
"","14.16","Rana","1","25","0:41.5","11:12","2:46","2:46","52","130","138","10","--","--"
"","14.17","Stile libero","1","25","0:28.6","11:41","1:54","1:54","40","123","133","11","--","--"
"","14.18","Stile libero","1","25","0:24","12:05","1:36","1:36","33","109","117","9","--","--"
"","14.19","Stile libero","1","25","0:26.7","12:31","1:47","1:47","37","122","130","10","--","--"
"","14.20","Stile libero","1","25","0:22.3","12:54","1:29","1:29","31","129","131","9","--","--"
"","14.21","--","1","--","4:45.1","17:39","--","--","--","126","150","--","--","--"
"","Riepilogo","--","68","1,700","54:48","54:48","2:15","1:20","45","133","156","795","12","487"
