"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","10.1","Stile libero","1","25","0:27.8","0:27.8","1:51","1:51","40","139","148","12","--","--"
"","10.2","Stile libero","1","25","0:25.6","0:53.4","1:42","1:42","37","146","150","11","--","--"
"","10.3","Stile libero","1","25","0:28.7","1:22.1","1:55","1:55","41","151","152","12","--","--"
"","10.4","Stile libero","1","25","0:24.9","1:47.0","1:40","1:40","37","152","154","12","--","--"
"","","Riposo","0","0","0:28.5","27:25","0","0","0","147","151","0","0","6"
"","11","Stile libero","4","100","1:47.2","29:12","1:47","1:38","39","147","155","48","12","21"
"","11.1","Stile libero","1","25","0:28.2","0:28.2","1:53","1:53","40","142","145","12","--","--"
"","11.2","Stile libero","1","25","0:24.6","0:52.7","1:38","1:38","37","144","151","12","--","--"
"","11.3","Stile libero","1","25","0:27.7","1:20.4","1:51","1:51","40","146","153","12","--","--"
"","11.4","Stile libero","1","25","0:26.8","1:47.2","1:47","1:47","39","153","155","12","--","--"
"","","Riposo","0","0","0:33.8","29:46","0","0","0","144","154","0","0","7"
"","","Riposo","0","0","0:05.2","29:51","0","0","0","125","130","0","0","2"
"","12","Dorso","4","100","2:39.4","32:31","2:39","2:16","55","130","137","60","15","21"
"","12.1","Dorso","1","25","0:33.9","0:33.9","2:16","2:16","47","125","127","13","--","--"
"","12.2","Dorso","1","25","0:39.3","1:13.2","2:37","2:37","55","126","133","16","--","--"
"","12.3","Dorso","1","25","0:39.8","1:52.9","2:39","2:39","58","133","137","18","--","--"
"","12.4","Dorso","1","25","0:46.5","2:39.4","3:06","3:06","60","132","135","13","--","--"
"","","Riposo","0","0","5:56.5","38:27","0","0","0","117","141","0","0","31"
"","","Riposo","0","0","0:08.0","38:35","0","0","0","122","137","0","1","1"
"","","Riposo","0","0","1:24.8","40:00","0","0","0","110","136","0","0","6"
"","13","Rana","1","25","0:33.3","40:33","2:13","2:13","43","118","147","10","10","3"
"","13.1","Rana","1","25","0:33.3","0:33.3","2:13","2:13","43","109","114","10","--","--"
"","","Riposo","0","0","0:42.4","41:16","0","0","0","133","146","0","0","3"
"","14","Rana","2","50","0:54.6","42:10","1:49","1:30","36","127","142","17","9","7"
"","14.1","Rana","1","25","0:32.1","0:32.1","2:08","2:08","42","123","131","10","--","--"
"","14.2","Rana","1","25","0:22.6","0:54.6","1:30","1:30","30","133","142","7","--","--"
"","","Riposo","0","0","0:45.0","42:55","0","0","0","127","143","0","0","7"
"","15","Rana","2","50","1:08.6","44:04","2:17","2:14","50","128","138","31","16","8"
"","15.1","Rana","1","25","0:33.4","0:33.4","2:14","2:14","51","117","131","18","--","--"
"","15.2","Rana","1","25","0:35.2","1:08.6","2:21","2:21","48","131","138","13","--","--"
"","","Riposo","0","0","1:07.1","45:11","0","0","0","107","132","0","0","5"
"","16","Stile libero","2","50","0:52.4","46:03","1:45","1:36","37","122","130","21","11","5"
"","16.1","Stile libero","1","25","0:28.4","0:28.4","1:54","1:54","39","105","118","11","--","--"
"","16.2","Stile libero","1","25","0:24","0:52.4","1:36","1:36","34","125","129","10","--","--"
"","","Riposo","0","0","0:14.9","46:18","0","0","0","127","128","0","0","2"
"","17","Stile libero","2","50","0:48.5","47:07","1:37","1:20","34","129","130","19","10","7"
"","17.1","Stile libero","1","25","0:28.5","0:28.5","1:54","1:54","40","128","130","11","--","--"
"","17.2","Stile libero","1","25","0:20.0","0:48.5","1:20","1:20","28","128","130","8","--","--"
"","","Riposo","0","0","0:28.2","47:35","0","0","0","124","129","0","0","3"
"","18","Stile libero","2","50","0:55.9","48:31","1:52","1:41","38","130","139","21","11","7"
"","18.1","Stile libero","1","25","0:30.7","0:30.7","2:03","2:03","43","124","129","12","--","--"
"","18.2","Stile libero","1","25","0:25.2","0:55.9","1:41","1:41","34","129","134","9","--","--"
"","","Riposo","0","0","0:44.2","49:15","0","0","0","117","133","0","0","4"
"","19","Stile libero","2","50","1:09.5","50:25","2:19","1:59","47","129","139","24","12","8"
"","19.1","Stile libero","1","25","0:29.9","0:29.9","1:59","1:59","43","115","130","13","--","--"
"","19.2","Stile libero","1","25","0:39.6","1:09.5","2:38","2:38","51","133","139","11","--","--"
"","","Riposo","0","0","0:21.3","50:46","0","0","0","112","126","0","0","2"
"","20","Dorso","2","50","1:03.2","51:49","2:06","1:52","45","131","141","26","13","8"
"","20.1","Dorso","1","25","0:35.1","0:35.1","2:20","2:20","49","115","132","14","--","--"
"","20.2","Dorso","1","25","0:28.1","1:03.2","1:52","1:52","40","134","136","12","--","--"
"","","Riposo","0","0","0:19.6","52:09","0","0","0","131","141","0","0","3"
"","21","Dorso","2","50","1:08.1","53:17","2:16","2:05","48","136","144","28","14","11"
"","21.1","Dorso","1","25","0:36.8","0:36.8","2:27","2:27","52","129","134","15","--","--"
"","21.2","Dorso","1","25","0:31.3","1:08.1","2:05","2:05","44","136","141","13","--","--"
"","","Riposo","0","0","0:21.9","53:39","0","0","0","129","137","0","0","2"
"","22","Stile libero","1","25","0:39.5","54:18","2:38","2:38","52","131","140","13","13","5"
"","22.1","Stile libero","1","25","0:39.5","0:39.5","2:38","2:38","52","131","140","13","--","--"
"","","Riposo","0","0","0:11.6","54:30","0","0","0","117","121","0","0","2"
"","23","Rana","1","25","0:23.7","54:53","1:35","1:35","32","119","122","8","8","2"
"","23.1","Rana","1","25","0:23.7","0:23.7","1:35","1:35","32","117","119","8","--","--"
"","","Riposo","0","0","1:03.3","55:57","0","0","0","102","117","0","0","3"
"","24","Misto","2","50","0:57.4","56:54","1:55","1:47","40","118","132","23","12","4"
"","24.1","Rana","1","25","0:30.8","0:30.8","2:03","2:03","45","101","113","14","--","--"
"","24.2","Stile libero","1","25","0:26.7","0:57.4","1:47","1:47","36","120","127","9","--","--"
"","","Riposo","0","0","0:17.8","57:12","0","0","0","123","125","0","0","1"
"","Riepilogo","--","69","1,725","57:12","57:12","2:09","1:20","45","123","155","856","12","438"
