"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","1.21","Stile libero","1","25","0:32.3","11:48","2:09","2:09","44","125","131","12","--","--"
"","1.22","Stile libero","1","25","0:33.1","12:21","2:12","2:12","44","132","134","11","--","--"
"","1.23","Stile libero","1","25","0:42.7","13:04","2:51","2:51","56","135","140","13","--","--"
"","1.24","Stile libero","1","25","0:32.4","13:36","2:10","2:10","43","135","137","11","--","--"
"","1.25","Rana","1","25","0:30.9","14:07","2:03","2:03","42","122","132","11","--","--"
"","1.26","Rana","1","25","0:34.1","14:41","2:16","2:16","47","122","126","13","--","--"
"","1.27","Rana","1","25","0:55.1","15:36","3:40","3:40","69","136","144","14","--","--"
"","1.28","Dorso","1","25","0:40.9","16:17","2:43","2:43","55","139","141","14","--","--"
"","1.29","Rana","1","25","0:24.2","16:42","1:37","1:37","28","123","131","4","--","--"
"","1.30","Rana","1","25","0:35.9","17:17","2:23","2:23","49","136","146","13","--","--"
"","1.31","Rana","1","25","0:53.8","18:11","3:35","3:35","68","142","151","14","--","--"
"","1.32","Rana","1","25","0:37.5","18:49","2:30","2:30","48","136","145","10","--","--"
"","1.33","Stile libero","1","25","0:30.4","19:19","2:02","2:02","41","128","142","11","--","--"
"","1.34","Stile libero","1","25","0:30.3","19:49","2:01","2:01","41","123","125","11","--","--"
"","1.35","Rana","1","25","0:20.9","20:10","1:24","1:24","25","124","128","4","--","--"
"","1.36","--","1","--","1:50.2","22:01","--","--","--","133","143","--","--","--"
"","","Riposo","0","0","0:21.3","22:22","0","0","0","110","112","0","0","1"
"","2","Stile libero","3","75","1:23.0","23:45","1:51","1:50","38","130","147","31","10","11"
"","2.1","Stile libero","1","25","0:27.6","0:27.6","1:50","1:50","38","113","123","10","--","--"
"","2.2","Stile libero","1","25","0:27.8","0:55.4","1:51","1:51","39","131","144","11","--","--"
"","2.3","Stile libero","1","25","0:27.6","1:23.0","1:50","1:50","38","145","147","10","--","--"
"","","Riposo","0","0","0:22.9","24:08","0","0","0","143","147","0","0","4"
"","3","Stile libero","3","75","1:24.1","25:32","1:52","1:47","39","144","153","33","11","16"
"","3.1","Stile libero","1","25","0:26.8","0:26.8","1:47","1:47","37","136","143","10","--","--"
"","3.2","Stile libero","1","25","0:29.1","0:55.9","1:56","1:56","40","145","149","11","--","--"
"","3.3","Stile libero","1","25","0:28.2","1:24.1","1:53","1:53","40","150","153","12","--","--"
"","","Riposo","0","0","0:24.3","25:56","0","0","0","150","153","0","0","5"
"","4","Stile libero","3","75","1:22.9","27:19","1:50","1:49","38","148","156","32","11","16"
"","4.1","Stile libero","1","25","0:27.8","0:27.8","1:51","1:51","39","141","146","11","--","--"
"","4.2","Stile libero","1","25","0:27.9","0:55.7","1:52","1:52","38","148","154","10","--","--"
"","4.3","Stile libero","1","25","0:27.2","1:22.9","1:49","1:49","38","154","156","11","--","--"
"","","Riposo","0","0","0:24.7","27:44","0","0","0","153","157","0","0","5"
"","5","Stile libero","3","75","1:24.7","29:08","1:53","1:51","39","145","153","32","11","15"
"","5.1","Stile libero","1","25","0:28.4","0:28.4","1:54","1:54","39","141","144","11","--","--"
"","5.2","Stile libero","1","25","0:28.4","0:56.9","1:54","1:54","39","146","153","11","--","--"
"","5.3","Stile libero","1","25","0:27.8","1:24.7","1:51","1:51","38","147","152","10","--","--"
"","","Riposo","0","0","0:26.1","29:34","0","0","0","148","151","0","0","5"
"","6","Stile libero","3","75","1:23.1","30:57","1:51","1:42","38","147","158","32","11","16"
"","6.1","Stile libero","1","25","0:29.4","0:29.4","1:58","1:58","39","137","142","10","--","--"
"","6.2","Stile libero","1","25","0:25.4","0:54.8","1:42","1:42","36","147","157","11","--","--"
"","6.3","Stile libero","1","25","0:28.3","1:23.1","1:53","1:53","39","157","158","11","--","--"
"","","Riposo","0","0","0:23.7","31:21","0","0","0","152","157","0","0","5"
"","7","Stile libero","3","75","1:23.9","32:45","1:52","1:46","39","148","158","34","11","16"
"","7.1","Stile libero","1","25","0:28.6","0:28.6","1:55","1:55","40","142","145","11","--","--"
"","7.2","Stile libero","1","25","0:28.7","0:57.3","1:55","1:55","41","148","151","12","--","--"
"","7.3","Stile libero","1","25","0:26.6","1:23.9","1:46","1:46","38","152","155","11","--","--"
"","","Riposo","0","0","0:51.2","33:36","0","0","0","142","159","0","0","9"
"","8","Misto","2","50","1:51.6","35:28","2:29","2:27","49","128","150","24","12","13"
"","8.1","Stile libero","1","25","0:36.8","0:36.8","2:27","2:27","48","124","135","11","--","--"
"","8.2","Rana","1","25","0:37.5","1:14.3","2:30","2:30","51","134","150","13","--","--"
"","8.3","--","1","--","0:37.3","1:51.6","--","--","--","128","148","--","--","--"
"","","Riposo","0","0","0:06.8","35:35","0","0","0","106","107","0","0","0"
"","","Riposo","0","0","0:08.8","35:43","0","0","0","102","104","0","0","1"
"","9","Rana","1","25","0:20.3","36:04","1:21","1:21","26","104","109","6","6","1"
"","9.1","Rana","1","25","0:20.3","0:20.3","1:21","1:21","26","104","109","6","--","--"
"","","Riposo","0","0","0:30.4","36:34","0","0","0","108","117","0","0","1"
"","10","Rana","1","25","0:21.5","36:56","1:26","1:26","28","102","108","7","7","1"
"","10.1","Rana","1","25","0:21.5","0:21.5","1:26","1:26","28","102","108","7","--","--"
"","","Riposo","0","0","0:32.5","37:28","0","0","0","109","118","0","0","2"
"","11","Rana","1","25","0:21.3","37:49","1:25","1:25","27","106","108","6","6","1"
"","11.1","Rana","1","25","0:21.3","0:21.3","1:25","1:25","27","106","108","6","--","--"
"","","Riposo","0","0","0:34.2","38:23","0","0","0","113","129","0","0","2"
"","12","Stile libero","2","50","0:56.6","39:20","1:53","1:53","37","116","145","18","9","4"
"","12.1","Stile libero","1","25","0:28.4","0:28.4","1:54","1:54","37","106","116","9","--","--"
"","12.2","Stile libero","1","25","0:28.2","0:56.6","1:53","1:53","37","124","140","9","--","--"
"","","Riposo","0","0","4:35.4","43:56","0","0","0","126","150","0","0","29"
"","","Riposo","0","0","0:02.5","43:58","0","0","0","134","136","0","0","0"
"","","Riposo","0","0","0:03.6","44:02","0","0","0","131","131","0","0","0"
"","Riepilogo","--","60","1,500","44:02","44:02","2:07","1:21","42","131","159","643","11","381"
