"","Ripetute","Stile","Vasche","Distanza","Tempo","Tempo cumulato","Passo medio","Passo migliore","Swolf medio","FC Media","FC max","Totale bracciate","Bracciate medie","Calorie"
"","","Riposo","0","0","1:22.7","36:51:17","0","0","0","113","129","0","0","7"
"","15","Misto","4","100","2:02.2","36:53:19","2:02","1:53","42","132","144","45","11","18"
"","15.1","Rana","1","25","0:31.6","0:31.6","2:06","2:06","43","116","133","11","--","--"
"","15.2","Stile libero","1","25","0:29.3","1:00.9","1:57","1:57","41","134","137","12","--","--"
"","15.3","Stile libero","1","25","0:33","1:33.9","2:12","2:12","44","140","144","11","--","--"
"","15.4","Stile libero","1","25","0:28.3","2:02.2","1:53","1:53","39","138","140","11","--","--"
"","","Riposo","0","0","0:17.5","36:53:37","0","0","0","132","135","0","0","3"
"","16","Stile libero","4","100","2:01.6","36:55:38","2:02","1:58","42","138","144","47","12","21"
"","16.1","Stile libero","1","25","0:31.9","0:31.9","2:08","2:08","44","130","135","12","--","--"
"","16.2","Stile libero","1","25","0:29.6","1:01.5","1:58","1:58","42","138","142","12","--","--"
"","16.3","Stile libero","1","25","0:30.6","1:32.1","2:03","2:03","43","140","142","12","--","--"
"","16.4","Stile libero","1","25","0:29.5","2:01.6","1:58","1:58","40","142","144","11","--","--"
"","","Riposo","0","0","0:22.7","36:56:01","0","0","0","138","143","0","0","4"
"","17","Stile libero","4","100","1:55.9","36:57:57","1:56","1:46","40","136","146","44","11","19"
"","17.1","Stile libero","1","25","0:30.9","0:30.9","2:03","2:03","42","128","131","11","--","--"
"","17.2","Stile libero","1","25","0:28.7","0:59.6","1:55","1:55","40","131","141","11","--","--"
"","17.3","Stile libero","1","25","0:29.8","1:29.3","1:59","1:59","41","142","145","11","--","--"
"","17.4","Stile libero","1","25","0:26.6","1:55.9","1:46","1:46","38","144","146","11","--","--"
"","","Riposo","0","0","0:23.4","36:58:20","0","0","0","140","144","0","0","4"
"","18","Stile libero","4","100","1:53.6","37:00:14","1:54","1:43","39","139","148","44","11","19"
"","18.1","Stile libero","1","25","0:31.5","0:31.5","2:06","2:06","43","131","135","11","--","--"
"","18.2","Stile libero","1","25","0:28.2","0:59.7","1:53","1:53","39","138","144","11","--","--"
"","18.3","Stile libero","1","25","0:28.3","1:27.9","1:53","1:53","39","145","148","11","--","--"
"","18.4","Stile libero","1","25","0:25.6","1:53.6","1:43","1:43","37","141","146","11","--","--"
"","","Riposo","0","0","0:21.9","37:00:36","0","0","0","145","150","0","0","4"
"","19","Stile libero","4","100","1:51.8","37:02:27","1:52","1:45","40","147","153","49","12","22"
"","19.1","Stile libero","1","25","0:29.6","0:29.6","1:58","1:58","42","140","146","12","--","--"
"","19.2","Stile libero","1","25","0:26.2","0:55.7","1:45","1:45","38","148","153","12","--","--"
"","19.3","Stile libero","1","25","0:28.6","1:24.4","1:55","1:55","42","148","151","13","--","--"
"","19.4","Stile libero","1","25","0:27.4","1:51.8","1:50","1:50","39","150","152","12","--","--"
"","","Riposo","0","0","0:28.0","37:02:55","0","0","0","146","152","0","0","6"
"","20","Stile libero","4","100","1:54.4","37:04:50","1:54","1:53","41","147","157","50","13","22"
"","20.1","Stile libero","1","25","0:28.2","0:28.2","1:53","1:53","40","139","143","12","--","--"
"","20.2","Stile libero","1","25","0:29.2","0:57.4","1:57","1:57","42","148","151","13","--","--"
"","20.3","Stile libero","1","25","0:28.8","1:26.1","1:55","1:55","41","147","153","12","--","--"
"","20.4","Stile libero","1","25","0:28.3","1:54.4","1:53","1:53","41","154","156","13","--","--"
"","","Riposo","0","0","0:53.4","37:05:43","0","0","0","138","157","0","0","9"
"","21","Stile libero","3","75","1:26.5","37:07:10","1:55","1:52","41","142","149","35","12","15"
"","21.1","Stile libero","1","25","0:29.6","0:29.6","1:58","1:58","40","132","146","10","--","--"
"","21.2","Stile libero","1","25","0:28.1","0:57.7","1:52","1:52","41","146","148","13","--","--"
"","21.3","Stile libero","1","25","0:28.9","1:26.5","1:55","1:55","41","145","148","12","--","--"
"","","Riposo","0","0","0:21.1","37:07:31","0","0","0","137","149","0","0","6"
"","22","Dorso","2","50","1:17.0","37:08:48","2:34","2:23","54","131","138","31","16","9"
"","22.1","Dorso","1","25","0:41.1","0:41.1","2:44","2:44","59","128","134","18","--","--"
"","22.2","Dorso","1","25","0:35.9","1:17.0","2:23","2:23","49","132","138","13","--","--"
"","","Riposo","0","0","0:10.7","37:08:59","0","0","0","137","139","0","0","2"
"","23","Dorso","3","75","1:46.1","37:10:45","2:21","2:12","50","143","154","45","15","20"
"","23.1","Dorso","1","25","0:32.9","0:32.9","2:12","2:12","47","140","143","14","--","--"
"","23.2","Dorso","1","25","0:37.2","1:10.1","2:29","2:29","53","138","142","16","--","--"
"","23.3","Dorso","1","25","0:35.9","1:46.1","2:24","2:24","51","148","154","15","--","--"
"","","Riposo","0","0","0:30.1","37:11:15","0","0","0","128","137","0","0","3"
"","24","Rana","2","50","1:12.4","37:12:27","2:25","2:16","54","139","147","36","18","10"
"","24.1","Rana","1","25","0:33.9","0:33.9","2:16","2:16","51","129","139","17","--","--"
"","24.2","Rana","1","25","0:38.5","1:12.4","2:34","2:34","58","141","147","19","--","--"
"","","Riposo","0","0","0:18","37:12:45","0","0","0","136","141","0","0","3"
"","25","Stile libero","2","50","1:06.9","37:13:52","2:14","2:07","45","126","142","23","12","7"
"","25.1","Stile libero","1","25","0:31.8","0:31.8","2:07","2:07","44","134","142","12","--","--"
"","25.2","Stile libero","1","25","0:35.1","1:06.9","2:20","2:20","46","124","127","11","--","--"
"","","Riposo","0","0","0:21.8","37:14:14","0","0","0","120","126","0","0","1"
"","26","Stile libero","1","25","0:24.6","37:14:38","1:38","1:38","35","124","128","10","10","3"
"","26.1","Stile libero","1","25","0:24.6","0:24.6","1:38","1:38","35","126","128","10","--","--"
"","","Riposo","0","0","0:18","37:14:56","0","0","0","116","118","0","0","1"
"","27","Misto","3","75","1:33.3","37:16:30","2:04","1:56","41","124","132","29","10","9"
"","27.1","Stile libero","1","25","0:29.6","0:29.6","1:58","1:58","39","117","119","9","--","--"
"","27.2","Stile libero","1","25","0:34.8","1:04.4","2:19","2:19","46","122","126","11","--","--"
"","27.3","Rana","1","25","0:28.9","1:33.3","1:56","1:56","38","126","131","9","--","--"
"","","Riposo","0","0","0:36.6","37:17:06","0","0","0","115","122","0","0","2"
"","28","Rana","1","25","0:29.4","37:17:36","1:58","1:58","42","121","126","13","13","2"
"","28.1","Rana","1","25","0:29.4","0:29.4","1:58","1:58","42","115","124","13","--","--"
"","","Riposo","0","0","0:13.8","37:17:49","0","0","0","115","120","0","0","1"
"","29","Stile libero","1","25","0:36.9","37:18:26","2:27","2:27","49","118","122","12","12","2"
"","29.1","Stile libero","1","25","0:36.9","0:36.9","2:27","2:27","49","118","122","12","--","--"
"","","Riposo","0","0","0:14.4","37:18:41","0","0","0","114","118","0","0","1"
"","30","Stile libero","2","50","0:54.1","37:19:35","1:48","1:40","37","123","126","20","10","5"
"","30.1","Stile libero","1","25","0:24.9","0:24.9","1:40","1:40","33","118","122","8","--","--"
"","30.2","Stile libero","1","25","0:29.2","0:54.1","1:57","1:57","41","124","126","12","--","--"
"","","Riposo","0","0","0:10.5","37:19:45","0","0","0","123","126","0","0","1"
"","Riepilogo","--","75","1,875","55:13","55:13","2:07","0:55","44","130","169","915","12","490"
